Date,flw
2006-01-01,0.16938174153478
2006-01-02,0.156416003508161
2006-01-03,0.154787044704372
2006-01-04,0.156033092212051
2006-01-05,0.162723138592334
2006-01-06,0.163744295348105
2006-01-07,0.186847956569721
2006-01-08,0.199614209029706
2006-01-09,0.25014072277849
2006-01-10,0.244634275243903
2006-01-11,0.345154694090213
2006-01-12,0.160645706287466
2006-01-13,0.228034441419754
2006-01-14,0.278864640833511
2006-01-15,0.244221895877176
2006-01-16,0.319631919633573
2006-01-17,0.529626724407262
2006-01-18,0.278468619334868
2006-01-19,0.220355069157008
2006-01-20,0.199159810771956
2006-01-21,0.243572520505844
2006-01-22,0.383586203220783
2006-01-23,0.73241332802764
2006-01-24,0.692265419345893
2006-01-25,0.447242009837376
2006-01-26,1.57322925420424
2006-01-27,1.39387721003645
2006-01-28,0.899007475848528
2006-01-29,3.07445999377433
2006-01-30,2.18277021658422
2006-01-31,1.75678623937295
2006-02-01,0.215234681597042
2006-02-02,0.402444350453313
2006-02-03,0.211705332056198
2006-02-04,0.243711475047998
2006-02-05,0.230443697691052
2006-02-06,2.86570982151749
2006-02-07,51.0926436472148
2006-02-08,33.7293649626909
2006-02-09,3.08261962573667
2006-02-10,3.06004491893856
2006-02-11,3.06771922665271
2006-02-12,3.38654327172209
2006-02-13,3.08175058277606
2006-02-14,2.88099011662254
2006-02-15,2.80822739486157
2006-02-16,2.72537515278903
2006-02-17,2.6106016407392
2006-02-18,2.50126816320737
2006-02-19,2.51392417988552
2006-02-20,3.59934272189648
2006-02-21,3.57079912953941
2006-02-22,3.06963220081692
2006-02-23,3.11281064054267
2006-02-24,3.26991236340101
2006-02-25,3.22933673849164
2006-02-26,3.99539857686652
2006-02-27,5.02580833956709
2006-02-28,6.2176081489445
2006-03-01,12.2964729244616
2006-03-02,15.0406093416663
2006-03-03,15.6727054616852
2006-03-04,14.8812743098902
2006-03-05,8.87636077123514
2006-03-06,9.41666935213513
2006-03-07,11.7701455286076
2006-03-08,14.1461601063221
2006-03-09,17.527345572392
2006-03-10,17.9212019848136
2006-03-11,13.0448962086101
2006-03-12,12.6786266404645
2006-03-13,15.0061338583651
2006-03-14,17.9643519024346
2006-03-15,18.2083041519612
2006-03-16,19.0402988139541
2006-03-17,21.5733551356083
2006-03-18,19.9638352838506
2006-03-19,14.9942923759112
2006-03-20,16.5321158748928
2006-03-21,16.6640323180176
2006-03-22,15.1121269939011
2006-03-23,14.4023343466344
2006-03-24,16.5802162327341
2006-03-25,19.4503917155165
2006-03-26,16.5743232178776
2006-03-27,20.0989228495294
2006-03-28,21.1553418237582
2006-03-29,25.897920490299
2006-03-30,30.688900174967
2006-03-31,20.5555320375719
2006-04-01,19.10634543809
2006-04-02,22.4419479796394
2006-04-03,27.6934226110841
2006-04-04,34.0979707914143
