Date,flw
2006-01-01,0.33921570980741
2006-01-02,0.153816245693065
2006-01-03,0.168380855179202
2006-01-04,0.239736038421104
2006-01-05,0.153956344815642
2006-01-06,0.15421169903055
2006-01-07,0.154458851795455
2006-01-08,0.295724911190672
2006-01-09,0.16463481261215
2006-01-10,5.59104659523678
2006-01-11,2.0077080192545
2006-01-12,0.158755743164611
2006-01-13,0.169725827034496
2006-01-14,0.162234556455837
2006-01-15,0.445838636270568
2006-01-16,0.606870440507106
2006-01-17,1.34596791618452
2006-01-18,0.377889641710355
2006-01-19,0.166865782463431
2006-01-20,4.49325731373912
2006-01-21,6.90345029609143
2006-01-22,14.1084541265026
2006-01-23,7.94348794016996
2006-01-24,0.500742232014899
2006-01-25,0.453327234454905
2006-01-26,0.298950392567783
2006-01-27,4.26112625211692
2006-01-28,5.3922005255716
2006-01-29,0.509066876415023
2006-01-30,0.571319177508687
2006-01-31,0.596437785910466
2006-02-01,0.464400756000264
2006-02-02,0.46215349838434
2006-02-03,0.678866110880767
2006-02-04,4.33030145000559
2006-02-05,1.83061052600946
2006-02-06,4.22899591971263
2006-02-07,2.93464730745767
2006-02-08,1.03247711314128
2006-02-09,1.11185094235601
2006-02-10,1.12616481077323
2006-02-11,3.03494757820435
2006-02-12,2.43763369273812
2006-02-13,2.34562469131678
2006-02-14,1.30940501517637
2006-02-15,7.57761141281884
2006-02-16,1.82617767601016
2006-02-17,2.4824444688366
2006-02-18,8.59697003786398
2006-02-19,12.0681863648916
2006-02-20,12.3277850118301
2006-02-21,7.9771933728901
2006-02-22,6.53242272451932
2006-02-23,6.57568460482027
2006-02-24,6.40169244803963
2006-02-25,6.07608691727718
2006-02-26,5.67965172816559
2006-02-27,5.42158056250121
2006-02-28,4.86055238269804
2006-03-01,4.94044692177698
2006-03-02,4.5112216922128
2006-03-03,4.20597959110327
2006-03-04,3.81139362284719
2006-03-05,3.5023402985446
2006-03-06,3.19445727878542
2006-03-07,2.88761796501343
2006-03-08,2.88849355931366
2006-03-09,2.43703793536932
2006-03-10,2.27120963907769
2006-03-11,2.11444988623088
2006-03-12,1.96441526185275
