"Date","flw"
1950-01-01,0.310804294508657
1950-01-02,0.231221171348774
1950-01-03,0.16310493005731
1950-01-04,0.163982480521199
1950-01-05,0.163061578660402
1950-01-06,0.180704697449198
1950-01-07,0.198986297850621
1950-01-08,0.269005771643956
1950-01-09,0.170949797236052
1950-01-10,0.162933531865947
1950-01-11,0.164635764210021
1950-01-12,0.162894814482004
1950-01-13,0.162876391589397
1950-01-14,0.224939855560011
1950-01-15,0.162843017895335
1950-01-16,0.278634290693191
1950-01-17,0.6563584053686
1950-01-18,0.163077379850679
1950-01-19,0.16324699293609
1950-01-20,0.165060127952864
1950-01-21,0.166059346905669
1950-01-22,0.204437017885094
1950-01-23,0.538584516560183
1950-01-24,0.163639918776458
1950-01-25,0.163815813947946
1950-01-26,0.163931850233615
1950-01-27,0.16401224219636
1950-01-28,0.268720913920293
1950-01-29,0.164128960466656
1950-01-30,0.164188323200577
1950-01-31,0.164238532716672
1950-02-01,0.164278838615957
1950-02-02,0.164310809229963
1950-02-03,0.164336030367098
1950-02-04,0.846516922658045
1950-02-05,0.719615515524784
1950-02-06,1.01879745313143
1950-02-07,0.166366496849342
1950-02-08,0.166787704003109
1950-02-09,0.166996961536083
1950-02-10,0.295304996738913
1950-02-11,0.167252744628588
1950-02-12,0.167364150811302
1950-02-13,0.167608680470026
1950-02-14,0.338464254240323
1950-02-15,0.618932093030832
1950-02-16,0.59688324844444
1950-02-17,0.898051025824412
1950-02-18,1.4071393528121
1950-02-19,1.36277319595396
1950-02-20,1.2646928410872
1950-02-21,1.29924827988644
1950-02-22,1.70613798631126
1950-02-23,2.3707776553887
1950-02-24,3.07597160922724
1950-02-25,4.94631787829114
1950-02-26,6.09606984048621
1950-02-27,4.22535126848711
1950-02-28,5.49780180518267
1950-03-01,5.90878009904369
1950-03-02,5.40300757820587
1950-03-03,6.4800248782925
1950-03-04,4.08463390078403
1950-03-05,2.76764298639554
1950-03-06,1.53283492219838
1950-03-07,2.44348352078809
1950-03-08,2.66608783672641
1950-03-09,1.96142817972918
1950-03-10,1.16029992353945
1950-03-11,1.14282650400659
1950-03-12,1.07659830411126
1950-03-13,1.10161951846981
1950-03-14,1.61463783146079
1950-03-15,2.27207672004163
1950-03-16,1.63263496542922
1950-03-17,3.25165599731734
1950-03-18,2.16935891667089
1950-03-19,8.32251457244242
1950-03-20,2.26567886830805
1950-03-21,3.31998239957884
1950-03-22,5.24955046862804
1950-03-23,3.80076642158737
1950-03-24,6.43028273871434
1950-03-25,3.81264063770246
1950-03-26,3.93757092555475
1950-03-27,4.03300364402128
1950-03-28,4.44117472396535
1950-03-29,6.00884158456968
1950-03-30,10.9844602741774
1950-03-31,14.1807260429872
1950-04-01,14.7568965104365
1950-04-02,16.6977092966267
1950-04-03,16.9899739974082
1950-04-04,14.3603695850523
1950-04-05,14.02200225816
1950-04-06,14.1730551884677
1950-04-07,15.8944395793754
1950-04-08,12.7932942263013
1950-04-09,11.4865491904616
1950-04-10,11.3578039371387
1950-04-11,12.2131758585684
1950-04-12,12.1496338293209
1950-04-13,11.8635411905019
1950-04-14,10.3186682098644
1950-04-15,11.2791713730294
1950-04-16,14.6993597146783
1950-04-17,19.5800862167364
1950-04-18,26.3658983938282
1950-04-19,32.2144512714982
1950-04-20,39.4063458469047
1950-04-21,43.1072545582618
1950-04-22,40.5579976406647
1950-04-23,38.8203218322053
1950-04-24,39.6028804586267
1950-04-25,42.2631406337138
1950-04-26,48.5397130620596
1950-04-27,47.0061876525991
1950-04-28,36.4981559284916
1950-04-29,37.4336693230422
1950-04-30,28.9250171387808
1950-05-01,32.3741678086106
1950-05-02,24.3621594139652
1950-05-03,24.3302641197042
1950-05-04,24.1354513710404
1950-05-05,24.00627679983
1950-05-06,22.5475772248089
1950-05-07,21.4406997797403
1950-05-08,20.8128539122793
1950-05-09,21.2886583169466
1950-05-10,22.5479413895815
1950-05-11,23.3291915068019
1950-05-12,23.6891995700084
1950-05-13,26.3860355780444
1950-05-14,26.8592741700989
1950-05-15,29.8570447472321
1950-05-16,34.7081700324692
1950-05-17,36.2486296385892
1950-05-18,30.2909208110125
1950-05-19,35.5161721289226
1950-05-20,38.3942831422156
1950-05-21,39.3288938196426
1950-05-22,34.0768889511048
1950-05-23,24.7522093933726
1950-05-24,22.3895078521858
1950-05-25,23.4804415415253
1950-05-26,25.9800284660886
1950-05-27,27.9008511017947
1950-05-28,25.8578332571418
1950-05-29,27.8197645925615
1950-05-30,26.5663305914302
1950-05-31,27.394255030863
1950-06-01,25.4827373000461
1950-06-02,23.5531700679365
1950-06-03,21.9258682606289
1950-06-04,22.0825696123347
1950-06-05,21.4338523447489
1950-06-06,14.872799114402
1950-06-07,10.5453588391352
1950-06-08,10.4931118328659
1950-06-09,10.3935422639969
1950-06-10,10.2746630559907
1950-06-11,9.99291824353384
1950-06-12,8.99790969687162
1950-06-13,8.21401367281133
1950-06-14,7.97849082592202
1950-06-15,7.75961245031555
1950-06-16,7.58197249963066
1950-06-17,7.38321284778861
1950-06-18,7.32493875902106
1950-06-19,7.34713737613834
1950-06-20,7.6716200504406
1950-06-21,8.85352347168782
1950-06-22,8.25242973038679
1950-06-23,7.34927003969067
1950-06-24,5.48619185255075
1950-06-25,5.51394519335661
1950-06-26,5.71982425041398
1950-06-27,6.18682871393301
1950-06-28,8.33407738285088
1950-06-29,9.42495601710794
1950-06-30,10.0945567793928
1950-07-01,9.22294008409913
1950-07-02,8.61220068841412
1950-07-03,8.12097177551844
1950-07-04,7.56027467703845
1950-07-05,6.66533042186352
1950-07-06,3.04098896800439
1950-07-07,2.9210023700924
1950-07-08,2.75236310264238
1950-07-09,2.67587785454491
1950-07-10,2.88730522018419
1950-07-11,2.26227348399503
1950-07-12,2.05107784626641
1950-07-13,1.82350035695667
1950-07-14,1.57835495182343
1950-07-15,1.26396300315536
1950-07-16,1.07231051807965
1950-07-17,0.9268991698063
1950-07-18,0.810272132907646
1950-07-19,0.715847800457923
1950-07-20,0.633677286057845
1950-07-21,0.553983906343099
1950-07-22,0.480320529128034
1950-07-23,0.416438298485232
1950-07-24,0.364091065880533
1950-07-25,0.32304386864625
1950-07-26,0.28827113220739
1950-07-27,0.258147670183831
1950-07-28,0.234315200871404
1950-07-29,0.216905880830523
1950-07-30,0.203320692728127
1950-07-31,0.192703866700275
1950-08-01,0.186524169391914
1950-08-02,0.182644030391291
1950-08-03,0.179053485195651
1950-08-04,0.175516489322287
1950-08-05,0.172733871951192
1950-08-06,0.170379595766323
1950-08-07,0.167934678771946
1950-08-08,0.165554942644142
1950-08-09,0.163317211255252
1950-08-10,0.161186917505258
1950-08-11,0.159339748212788
1950-08-12,0.157502076814878
1950-08-13,0.155558082269568
1950-08-14,0.153716081092653
1950-08-15,0.151957152703553
1950-08-16,0.150167843902238
1950-08-17,0.148345471758261
1950-08-18,0.146566737010979
1950-08-19,0.144847896559779
1950-08-20,0.143183199622946
1950-08-21,0.141647656216504
1950-08-22,0.140324979338124
1950-08-23,0.139213987027217
1950-08-24,0.138196200882154
1950-08-25,0.137198066956154
1950-08-26,0.136213375847367
1950-08-27,0.135193263167866
1950-08-28,0.134137145096757
1950-08-29,0.133097271931834
1950-08-30,0.132120355253338
1950-08-31,0.131209221501853
1950-09-01,0.130365722129919
1950-09-02,0.129607815115316
1950-09-03,0.128942232108943
1950-09-04,0.128317591441349
1950-09-05,0.127680259241728
1950-09-06,0.151279764189823
1950-09-07,0.127104980988397
1950-09-08,0.126867953037006
1950-09-09,0.126542922703388
1950-09-10,0.126333493704813
1950-09-11,0.12598500936902
1950-09-12,0.12571502237761
1950-09-13,0.125448747507715
1950-09-14,0.125209382570136
1950-09-15,0.125004125231627
1950-09-16,0.126336134597328
1950-09-17,0.157811846430687
1950-09-18,0.220134332493784
1950-09-19,0.157124271109324
1950-09-20,0.124424827690326
1950-09-21,0.124204859242348
1950-09-22,0.123950922892114
1950-09-23,0.123699525124341
1950-09-24,0.123468858356099
1950-09-25,0.123255396636963
1950-09-26,0.123054056378419
1950-09-27,0.122853070845546
1950-09-28,0.122651226051149
1950-09-29,0.122492994516678
1950-09-30,0.12241348813818
1950-10-01,0.122373690260457
1950-10-02,0.122322436299982
1950-10-03,0.122241238333434
1950-10-04,0.122132737006272
1950-10-05,0.122022019548644
1950-10-06,0.121924958986459
1950-10-07,0.121812642416734
1950-10-08,0.121666029386041
1950-10-09,0.121518979992178
1950-10-10,0.121375920878113
1950-10-11,0.12121559446635
1950-10-12,0.121043201070911
1950-10-13,0.120885438742592
1950-10-14,0.120749541611085
1950-10-15,0.120627542586973
1950-10-16,0.12053023190253
1950-10-17,0.120456775007689
1950-10-18,0.12039040563341
1950-10-19,0.120311934074656
1950-10-20,0.120229942908505
1950-10-21,0.120165415920699
1950-10-22,0.129011989745552
1950-10-23,0.328564107549126
1950-10-24,0.379892468885284
1950-10-25,0.325716212651592
1950-10-26,3.59829602650802
1950-10-27,8.33968516005367
1950-10-28,0.959654642018054
1950-10-29,2.47888269298496
1950-10-30,6.11833378917714
1950-10-31,2.49834955754383
1950-11-01,0.816615947798004
1950-11-02,0.913743936170609
1950-11-03,1.04247736371115
1950-11-04,1.09525783617633
1950-11-05,0.864574552870224
1950-11-06,0.722291093395527
1950-11-07,0.722885963246724
1950-11-08,0.835196128907302
1950-11-09,0.69232137745226
1950-11-10,0.303726782751709
1950-11-11,0.236274205383868
1950-11-12,0.257797960533637
1950-11-13,1.70647782548842
1950-11-14,0.454199788343201
1950-11-15,0.183294653304574
1950-11-16,0.355874813259153
1950-11-17,6.04739225048401
1950-11-18,180.350181073103
1950-11-19,246.183784174265
1950-11-20,24.0454193927301
1950-11-21,13.9558393300764
1950-11-22,2.26703815206919
1950-11-23,1.95492729127317
1950-11-24,2.2594722925354
1950-11-25,1.74392562251169
1950-11-26,1.0338955268293
1950-11-27,0.781904754636029
1950-11-28,0.867610630720114
1950-11-29,0.796416160032867
1950-11-30,1.58650634391946
1950-12-01,0.481434665524591
1950-12-02,1.35298922554064
1950-12-03,29.1477022511149
1950-12-04,6.44521999667501
1950-12-05,0.889938790724857
1950-12-06,3.81387028656201
1950-12-07,23.1540016283042
1950-12-08,18.8814893126093
1950-12-09,8.17087892124331
1950-12-10,9.28336617951109
1950-12-11,9.12098114029701
1950-12-12,8.9873304587406
1950-12-13,9.0530901253809
1950-12-14,11.7580685051281
1950-12-15,8.74733004743459
1950-12-16,8.74417947646253
1950-12-17,8.51802644045334
1950-12-18,8.20252097875544
1950-12-19,7.87985882788897
1950-12-20,7.44250174441477
1950-12-21,7.08564773064659
1950-12-22,6.74604703253631
1950-12-23,6.45031228508614
1950-12-24,6.14199022482972
1950-12-25,5.83952338382034
1950-12-26,5.55134695860368
1950-12-27,5.30077783168169
1950-12-28,5.07447248498895
1950-12-29,4.84867966830853
1950-12-30,4.70553674314907
1950-12-31,4.44000002822246
1951-01-01,4.24991484698826
1951-01-02,4.08500645974427
1951-01-03,3.97405297328625
1951-01-04,3.77285260486044
1951-01-05,3.62236661875094
1951-01-06,3.488787938858
1951-01-07,3.36238111609085
1951-01-08,3.25277212208652
1951-01-09,3.15065911260925
1951-01-10,3.20939141989479
1951-01-11,3.01279069418429
1951-01-12,2.84072321354741
1951-01-13,2.76658753495908
1951-01-14,2.69993467528287
1951-01-15,2.64004949708909
1951-01-16,2.64484406417744
1951-01-17,2.6406853171904
1951-01-18,2.80509169178102
1951-01-19,2.42525000551246
1951-01-20,2.4135490334771
1951-01-21,2.38035940812835
1951-01-22,2.48110303111807
1951-01-23,2.30059827876406
1951-01-24,2.31547294030793
1951-01-25,2.33349952580424
1951-01-26,2.38208900911081
1951-01-27,2.44675650311799
1951-01-28,2.35580944543526
1951-01-29,2.34806647886966
1951-01-30,2.24904008402277
1951-01-31,2.2661579933517
1951-02-01,2.28912340024483
1951-02-02,2.34854585788107
1951-02-03,2.38412870541585
1951-02-04,2.67437131722093
1951-02-05,4.86843714086793
1951-02-06,3.1947282762651
1951-02-07,4.38988568888925
1951-02-08,4.66216392791309
1951-02-09,5.61838044378217
1951-02-10,4.91988702268206
1951-02-11,6.83059149483131
1951-02-12,5.58148974774103
1951-02-13,4.88328002046092
1951-02-14,5.13519382368196
1951-02-15,5.34661418952886
1951-02-16,5.21558410644686
1951-02-17,4.90423123835259
1951-02-18,4.80244095941612
1951-02-19,4.66055429622102
1951-02-20,4.51953310237529
1951-02-21,4.43820737097329
1951-02-22,4.20872523017303
1951-02-23,4.06775640324857
1951-02-24,3.93655875050004
1951-02-25,3.78399902654835
1951-02-26,3.64604155802591
1951-02-27,3.55537683811058
1951-02-28,3.42667693199032
1951-03-01,3.29882101998142
1951-03-02,3.17766408383018
1951-03-03,3.11738582705333
1951-03-04,3.22113384515312
1951-03-05,3.34367965909913
1951-03-06,2.92863726673137
1951-03-07,2.93474360963747
1951-03-08,2.97027622526494
1951-03-09,2.82335880192926
1951-03-10,2.83359516248038
1951-03-11,3.03359755054296
1951-03-12,3.26437216908751
1951-03-13,4.64288160732592
1951-03-14,5.59361016706745
1951-03-15,7.61460939301047
1951-03-16,8.51026768726857
1951-03-17,8.98181820108467
1951-03-18,10.5205730722207
1951-03-19,13.0535158806361
1951-03-20,16.4792181425207
1951-03-21,17.7924394938809
1951-03-22,19.5503782533325
1951-03-23,25.7593888385984
1951-03-24,30.3254839910552
1951-03-25,33.1806659092886
1951-03-26,34.9176345562038
1951-03-27,36.5819809655088
1951-03-28,43.3760160593601
1951-03-29,32.4319889139289
1951-03-30,24.4993685432594
1951-03-31,24.547170080024
1951-04-01,25.0299518370393
1951-04-02,26.3928766736689
1951-04-03,25.3393380610482
1951-04-04,22.6391930446665
1951-04-05,22.0087404703722
1951-04-06,21.5286262955757
1951-04-07,21.3570550818915
1951-04-08,23.7576727022355
1951-04-09,26.9310762694932
1951-04-10,33.6243157805909
1951-04-11,40.9952634547687
1951-04-12,42.8135497730369
1951-04-13,45.4537897090237
1951-04-14,46.0027087553499
1951-04-15,40.5400975435564
1951-04-16,35.4711399786367
1951-04-17,30.7219733382696
1951-04-18,29.2692507741599
1951-04-19,32.7255713805292
1951-04-20,27.2834731026861
1951-04-21,29.1272932453091
1951-04-22,27.9566414897189
1951-04-23,26.7082228931658
1951-04-24,24.73851933751
1951-04-25,22.7720995390344
1951-04-26,21.9696832926601
1951-04-27,24.5597483236235
1951-04-28,40.8416751294649
1951-04-29,22.889482249367
1951-04-30,23.4918919144227
1951-05-01,23.8788045261767
1951-05-02,23.797032507598
1951-05-03,23.9769971332106
1951-05-04,25.0518721312778
1951-05-05,21.003037238329
1951-05-06,20.9999535827356
1951-05-07,20.3267800032142
1951-05-08,20.7388815444369
1951-05-09,23.6901691739376
1951-05-10,24.6700857030515
1951-05-11,24.0366975586238
1951-05-12,20.7142882009093
1951-05-13,20.1626842907788
1951-05-14,19.6977848839536
1951-05-15,20.6643188017035
1951-05-16,22.3669313110694
1951-05-17,25.7266194724358
1951-05-18,30.2922856662421
1951-05-19,37.1212505822205
1951-05-20,41.628225386918
1951-05-21,45.4863052416876
1951-05-22,48.7368555038872
1951-05-23,50.0331664507359
1951-05-24,52.1810832670889
1951-05-25,59.2376675416066
1951-05-26,61.2989938232866
1951-05-27,59.1381062712314
1951-05-28,47.2716610641237
1951-05-29,41.1350834378653
1951-05-30,36.3685379399206
1951-05-31,28.9916731233468
1951-06-01,30.8172000775391
1951-06-02,30.388996559919
1951-06-03,29.7542708525778
1951-06-04,27.2960137084345
1951-06-05,24.1634045667906
1951-06-06,21.2040985954652
1951-06-07,18.5299791319783
1951-06-08,18.2770837220854
1951-06-09,15.5486512941115
1951-06-10,17.3593084044143
1951-06-11,20.247993111782
1951-06-12,19.4889666593091
1951-06-13,19.2634488569977
1951-06-14,21.6477183903957
1951-06-15,21.9929682558241
1951-06-16,23.5632548530578
1951-06-17,21.9802292749283
1951-06-18,21.1100418845661
1951-06-19,20.2700415408442
1951-06-20,21.7056192869166
1951-06-21,18.0102162149699
1951-06-22,13.5651340128893
1951-06-23,14.6114866120234
1951-06-24,14.8678456380105
1951-06-25,11.6702363698242
1951-06-26,12.0341491872307
1951-06-27,12.826083132753
1951-06-28,13.0767916151214
1951-06-29,13.0778067751065
1951-06-30,12.8937036702187
1951-07-01,12.2159525619794
1951-07-02,11.1388040733869
1951-07-03,9.86769406100371
1951-07-04,6.97126041282731
1951-07-05,7.17771933713769
1951-07-06,8.15641578745501
1951-07-07,8.49746835371513
1951-07-08,9.54789368114304
1951-07-09,9.87048633365251
1951-07-10,9.26366387424336
1951-07-11,8.6541664724362
1951-07-12,8.49859542993457
1951-07-13,8.25977076539513
1951-07-14,7.52939441745929
1951-07-15,6.12165900927984
1951-07-16,6.56621163837521
1951-07-17,7.28544870254372
1951-07-18,7.86333654529833
1951-07-19,7.99155875658891
1951-07-20,7.16869708198855
1951-07-21,6.54645574310608
1951-07-22,6.86500834290211
1951-07-23,6.99741590069604
1951-07-24,6.39087942222451
1951-07-25,5.87937905308281
1951-07-26,6.14646931918694
1951-07-27,6.44258998232481
1951-07-28,5.86180970183583
1951-07-29,2.62513588321712
1951-07-30,2.34177459200238
1951-07-31,2.33746854643905
1951-08-01,2.32893698665513
1951-08-02,2.09297634840576
1951-08-03,1.84229424584702
1951-08-04,1.60842536739023
1951-08-05,1.41265758850802
1951-08-06,1.21948628906393
1951-08-07,1.02829209907906
1951-08-08,0.903109533573209
1951-08-09,0.792596059047954
1951-08-10,0.694980026068994
1951-08-11,0.609965105308164
1951-08-12,0.5323321972669
1951-08-13,0.461207955914495
1951-08-14,0.397482220269158
1951-08-15,0.34061531323462
1951-08-16,0.291308564536192
1951-08-17,0.251975245530548
1951-08-18,0.222912377031701
1951-08-19,0.200645390523562
1951-08-20,0.183999546340163
1951-08-21,0.172739260031469
1951-08-22,0.166049406788299
1951-08-23,0.162162780662577
1951-08-24,0.159378928309485
1951-08-25,0.156599940246176
1951-08-26,0.153860623656739
1951-08-27,0.151462724705475
1951-08-28,0.149582945894268
1951-08-29,0.148194137539723
1951-08-30,0.147101128073812
1951-08-31,0.146001956152996
1951-09-01,0.14491844724561
1951-09-02,0.143900768351809
1951-09-03,0.142897661284235
1951-09-04,0.141965866875746
1951-09-05,0.141116783606324
1951-09-06,0.140387317699789
1951-09-07,0.13968536094481
1951-09-08,0.138905225204841
1951-09-09,0.138102565098964
1951-09-10,0.137301597580126
1951-09-11,0.136544811357073
1951-09-12,0.135822651716627
1951-09-13,0.135107248153863
1951-09-14,0.134392677782343
1951-09-15,0.134254996495529
1951-09-16,0.133076697724645
1951-09-17,0.132651116283317
1951-09-18,0.131960459731812
1951-09-19,0.13144373701626
1951-09-20,0.130962072729565
1951-09-21,0.130482273940278
1951-09-22,0.130014797944691
1951-09-23,0.12957883094065
1951-09-24,0.129153549586954
1951-09-25,0.128742334889864
1951-09-26,0.128368450679146
1951-09-27,0.128046032992541
1951-09-28,0.127762980875511
1951-09-29,0.127532772217164
1951-09-30,0.127320219397303
1951-10-01,0.128126738642005
1951-10-02,0.131384951905242
1951-10-03,0.129331926522285
1951-10-04,0.126765821266201
1951-10-05,0.126670687289904
1951-10-06,0.126568361780423
1951-10-07,0.126418910810073
1951-10-08,0.126205693085013
1951-10-09,0.125944290233609
1951-10-10,0.125705942746326
1951-10-11,0.125552445536896
1951-10-12,0.125461622707992
1951-10-13,0.125371583674269
1951-10-14,0.125236404786251
1951-10-15,0.125082488239361
1951-10-16,0.124964149335817
1951-10-17,0.124874310587881
1951-10-18,0.124763531477832
1951-10-19,0.12462498095038
1951-10-20,0.124495320451123
1951-10-21,0.124412410379735
1951-10-22,0.124371781110024
1951-10-23,0.457214843887361
1951-10-24,3.1389294921818
1951-10-25,1.12250641768883
1951-10-26,0.215381615220201
1951-10-27,0.706203817977463
1951-10-28,1.15973590698568
1951-10-29,0.998647941835884
1951-10-30,0.602943110041816
1951-10-31,0.521755715787248
1951-11-01,0.492037743545264
1951-11-02,0.55212856797822
1951-11-03,0.487455544228195
1951-11-04,0.664337143656346
1951-11-05,0.580212726319388
1951-11-06,0.45183062661854
1951-11-07,0.353905134160367
1951-11-08,0.211729749784554
1951-11-09,0.132478081050646
1951-11-10,0.483855560642063
1951-11-11,2.28939948524586
1951-11-12,1.59800085935071
1951-11-13,0.263742795953649
1951-11-14,0.28148343250147
1951-11-15,0.191106909777609
1951-11-16,0.259189559676809
1951-11-17,0.199615654039774
1951-11-18,0.424301611823262
1951-11-19,2.76137244753001
1951-11-20,2.62601372158748
1951-11-21,0.203453123552919
1951-11-22,0.13596693300849
1951-11-23,0.137480200248509
1951-11-24,0.138683525880769
1951-11-25,0.139686498332404
1951-11-26,0.14108826165029
1951-11-27,0.250313729711631
1951-11-28,0.187340116129581
1951-11-29,0.195201640607408
1951-11-30,0.355067219863685
1951-12-01,1.54358464672109
1951-12-02,1.45868363385431
1951-12-03,1.20119667358419
1951-12-04,0.718136320999903
1951-12-05,0.150016585225239
1951-12-06,0.151000487538552
1951-12-07,0.151724741986469
1951-12-08,0.152320706161468
1951-12-09,0.152835012825989
1951-12-10,0.153290779947237
1951-12-11,0.153701622581431
1951-12-12,0.154076458030129
1951-12-13,0.154421515723228
1951-12-14,0.154741390170806
1951-12-15,0.155039581730991
1951-12-16,0.15531884707654
1951-12-17,0.155581403041501
1951-12-18,0.155829060592645
1951-12-19,0.156063338047803
1951-12-20,0.156285513254041
1951-12-21,0.15649667189878
1951-12-22,0.156697753033461
1951-12-23,0.156889575084742
1951-12-24,0.157072853659018
